decade,genre,title,artist,racial_name_association,weat_effect_size,status
2010,Country,Springsteen,Eric Church,0.02963554544056113,0.4657958538328496,ok
2010,Country,Girl Crush,Little Big Town,0.030188979288774193,0.4657958538328496,ok
2010,Hip-Hop,God's Plan,Drake,0.02795012804639518,0.4657958538328496,ok
2010,Hip-Hop,HUMBLE.,Kendrick Lamar,0.0182736925352771,0.4657958538328496,ok
2010,Hip-Hop,POWER,Kanye West,0.01953209045748079,0.4657958538328496,ok
2010,Hip-Hop,Mask Off,Future,0.00369568477946562,0.4657958538328496,ok
2010,Hip-Hop,Bad and Boujee,Migos,0.01753541051750654,0.4657958538328496,ok
2010,Hip-Hop,Bodak Yellow,Cardi B,0.01990863291685746,0.4657958538328496,ok
2010,Hip-Hop,rockstar,Post Malone,0.018792201051471426,0.4657958538328496,ok
2010,Hip-Hop,SICKO MODE,Travis Scott,0.020706342659560995,0.4657958538328496,ok
2010,Hip-Hop,No Role Modelz,J. Cole,0.02497696713875526,0.4657958538328496,ok
2010,Hip-Hop,XO Tour Llif3,Lil Uzi Vert,0.02609977835815343,0.4657958538328496,ok
2020,Pop,Blinding Lights,The Weeknd,0.029067773714027155,0.4657958538328496,ok
2020,Pop,Levitating,Dua Lipa,0.026089789441381576,0.4657958538328496,ok
2020,Pop,As It Was,Harry Styles,0.03694869044183889,0.4657958538328496,ok
2020,Pop,drivers license,Olivia Rodrigo,0.03593018696707217,0.4657958538328496,ok
2020,Pop,Anti-Hero,Taylor Swift,0.018284686912917056,0.4657958538328496,ok
2020,Pop,Flowers,Miley Cyrus,0.031704258667154116,0.4657958538328496,ok
2020,Pop,bad guy,Billie Eilish,0.03416748646537595,0.4657958538328496,ok
2020,Pop,Say So,Doja Cat,0.03126626420275263,0.4657958538328496,ok
2020,Pop,Heat Waves,Glass Animals,0.017319039138685027,0.4657958538328496,ok
2020,Pop,Bad Habits,Ed Sheeran,0.029634538648548377,0.4657958538328496,ok
2020,Rock,Beggin',Måneskin,0.02726818407179306,0.4657958538328496,ok
2020,Rock,my ex's best friend,Machine Gun Kelly,0.035462259163099745,0.4657958538328496,ok
2020,Rock,Lost,Linkin Park,0.029861854276589214,0.4657958538328496,ok
2020,Rock,This Is Why,Paramore,0.017522313599591173,0.4657958538328496,ok
2020,Rock,Teardrops,Bring Me The Horizon,0.02335062628972825,0.4657958538328496,ok
2020,Rock,fleabag,YUNGBLUD,0.0264016514248178,0.4657958538328496,ok
2020,Rock,Rescued,Foo Fighters,0.025713446444893203,0.4657958538328496,ok
2020,Rock,EDGING,Blink-182,0.02652691134255909,0.4657958538328496,ok
2020,Rock,Heat Above,Greta Van Fleet,0.015472798794883672,0.4657958538328496,ok
2020,Rock,Popular Monster,Falling In Reverse,0.030425224483770705,0.4657958538328496,ok
2020,R&B/Soul,Kill Bill,SZA,0.0214109847550173,0.4657958538328496,ok
2020,R&B/Soul,Leave the Door Open,Silk Sonic,0.019853760530464365,0.4657958538328496,ok
2020,R&B/Soul,Heartbreak Anniversary,Giveon,0.02312842887071304,0.4657958538328496,ok
2020,R&B/Soul,Bad Habit,Steve Lacy,0.037232739735228636,0.4657958538328496,ok
2020,R&B/Soul,Save Your Tears,The Weeknd,0.04170512344426255,0.4657958538328496,ok
2020,R&B/Soul,Do It,Chloe x Halle,0.010555173636867558,0.4657958538328496,ok
2020,R&B/Soul,Wasting Time,Brent Faiyaz,0.019280051753527965,0.4657958538328496,ok
2020,R&B/Soul,On My Mama,Victoria Monét,0.017767465696851382,0.4657958538328496,ok
2020,R&B/Soul,Pick Up Your Feelings,Jazmine Sullivan,0.031099649185849176,0.4657958538328496,ok
2020,R&B/Soul,Always,Daniel Caesar,0.03476698604396081,0.4657958538328496,ok
2020,Country,Last Night,Morgan Wallen,0.04271260768263642,0.4657958538328496,ok
2020,Country,Fast Car,Luke Combs,0.04060795179240436,0.4657958538328496,ok
2020,Country,Something in the Orange,Zach Bryan,0.031478486854605185,0.4657958538328496,ok
2020,Country,Heart Like A Truck,Lainey Wilson,0.02332958493371985,0.4657958538328496,ok
2020,Country,Rock and A Hard Place,Bailey Zimmerman,0.03376453415982133,0.4657958538328496,ok
2020,Country,White Horse,Chris Stapleton,0.045179206694628084,0.4657958538328496,ok
2020,Country,Need A Favor,Jelly Roll,0.017686837970900978,0.4657958538328496,ok
2020,Country,Thank God,Kane Brown,0.04915065297001414,0.4657958538328496,ok
2020,Country,'Til You Can't,Cody Johnson,0.033990167348221946,0.4657958538328496,ok
2020,Country,She Had Me At Heads Carolina,Cole Swindell,0.02663487251901099,0.4657958538328496,ok
2020,Hip-Hop,First Class,Jack Harlow,0.024798894807115623,0.4657958538328496,ok
2020,Hip-Hop,Rich Flex,Drake,0.018859937613798675,0.4657958538328496,ok
2020,Hip-Hop,Wait For U,Future,0.03107052432054921,0.4657958538328496,ok
2020,Hip-Hop,fukumean,Gunna,0.012349777176315913,0.4657958538328496,ok
2020,Hip-Hop,The Bigger Picture,Lil Baby,0.025774572305921926,0.4657958538328496,ok
2020,Hip-Hop,WAP,Cardi B,0.02506614052838891,0.4657958538328496,ok
2020,Hip-Hop,Savage Remix,Megan Thee Stallion,0.02324358690159362,0.4657958538328496,ok
2020,Hip-Hop,Munch (Feelin' U),Ice Spice,0.0204520146280247,0.4657958538328496,ok
2020,Hip-Hop,INDUSTRY BABY,Lil Nas X,0.015639074325506347,0.4657958538328496,ok
2020,Hip-Hop,N95,Kendrick Lamar,0.01155995226395141,0.4657958538328496,ok
